,user_id,post_text,post_time,likes,comments,comment_id,commenter_id,comment_text,comment_time,length_post,length_comment,background_info,wakeup_state
365,1456404059,"I dream that I’m back in my childhood bedroom. It’s not the only bedroom I had in childhood, but it is the one in the home we shared with him, and the room I had through my most formative years. The room is barren, but I’m painting it a baby blue color. Suddenly I notice he’s in the room with me; I’m not sure when he came in, but when I turn around he’s painting over my blue with a dark red. I start screaming “Stop! Can’t you see I’m trying to paint it blue? Why can’t you see that? Stop!” He ignores me, and suddenly the bat I used to play softball with in the time I lived there is in my hands. I start hitting him with it, and I’m crying and saying “Please stop painting it red, I’m trying to paint it blue.” I can feel the resistance of my bat hitting him, I’m swinging as hard as I can, but I never see it hurting him. He continues to standing facing away from me as I hit him.",2022-05-02 10:01:23,2,12,1412062022648785,560345596,"My thoughts are that the dream is calling you to do some further work. Being in the room you shared tells me that the dream is about the mindset you occupy around this issue. There are always many threads to the symbols and lots of different ways to approach them. My interpretation is just one suggestion. It seems the room has been cleared in preparation of remodelling and renovation. Your psyche needs an update in some way. Yet you used the word ""barren"" so it may also be that this space internally has become a barren and empty place for you. I wonder if you have tried to clear away the issue in some way, or you just want to paint it over and cover up what happened. Maybe that's something you tried to do when you were young. Baby blue suggests an innocence. A color we might paint for a new baby's room. Blue is the color of the throat chakra, the center of our communication, it invites us to talk and express ourselves, especially verbally. It's also a color of peace and tranquility. I feel that the painting is a way of saying i want to start again. I want to prepare for a new beginning, to clear away the old and welcome in the new. The color is ""light"" and insights those themes too. But the man seems to have too much power because he is always able to undo your efforts. Red is a very emotive color bringing them of lust, passion, danger and anger. I feel the scene is describing what occupies your mental space over the issue. It seems he is still able to take over and ""color”"" things. I’m sure this experience in many ways has ""colored"" or informed the rest of your life, perhaps with a darkness. Your asking him to stop is very positive because you recognize the unwanted and ongoing influence in your life. But your pleas and physical attempts to make it stop are not working. And I feel this probably the crux of it. It's very very sad and unfair, this man violated you when you were a powerless. He broke the law, the trust of your family and broke every sacred boundary that is held by good decent loving people. The softball racket I feel represents your efforts as a child who nearly did not have the power to make it stop by her own efforts. That was not your fault and I feel the dream is repeating because it wants to call you forward as the adult you now are. It's replaying this internal video because its still playing out in various ways within you. You need to address the issue to get the dream to change and hopefully stop. The painting shows that you want to start over. Painting your own childhood room and the location of your pain, suggests you want to welcome the child who you were. She still lives within you, painting her room in a new and fresh way invites healing and safety and a way to refresh yourself for a new start.",2022-05-02 00:00:00,294,706," I have a reoccurring dream about the man who used to molest me as a teenager and I need help to understand what it means, I feel like there has to be a reason I keep having it.",I wake up having cried in reality during my sleep.
876,100001376269905,I think I was in Ireland in my mums sisters bungalow when I spotted my cousin she looked upset and teary I then went upto her to huggef but she was not that huggy only half. I then asked her why she was upset she said because her children were not doing very well. I also notice a girl I work with on this bed. I was then outside when I noticed all my cousins In this car ignoring me and driving of somewhere which I kind of knew what was going to happen.,2022-04-24 20:51:09,0,2,1408817559639898,780839497,"The common theme seems to be people uninterested in you, distracted by other things. Not sure the significance if that though or what the dream is saying. Maybe since you expect it in a sense us what leads to it happening? Like if you assume people aren’t interested in you, you don't try to seem interesting, like a self fulfilling loop maybe, but that’s a bit of a stretch...",2022-05-01 14:56:30,108,78,,
879,331861695570488,"I travel to my grandma's friends house. We get the house tour then my grandma and her friend leave, grandpa takes a nap and I'm stuck on the couch with only a recorded sports show that works and their cats near me. They never state they have a son that lives with them but I eventually enter the upstairs looking for someone to help me shut the show off and I find their son my age. We start talking and making out then we have sex til his mom catches us then he brings girls over and it flashes to me being a ghost stuck in the house watching him be with girl after girl while I'm stuck watching the same recorded episode and ""petting"" the cats and me scaring the girls he brings home. But it never shows why I'm a ghost.",2022-04-25 21:04:18,0,1,1408765332978454,780839497,"It could be kind of literal, a relationship that ""died"" and you are stuck there not moving on but watching in jealousy every other person they are with? Though if that’s the case I don’t understand the grandparents unless its saying your wisdom has gone to sleep, you are not being wise maybe.",2022-05-01 14:56:33,176,59,I have this dream every year and I don't understand it.,
370,1456404059,"I dream that I’m back in my childhood bedroom. It’s not the only bedroom I had in childhood, but it is the one in the home we shared with him, and the room I had through my most formative years. The room is barren, but I’m painting it a baby blue color. Suddenly I notice he’s in the room with me; I’m not sure when he came in, but when I turn around he’s painting over my blue with a dark red. I start screaming “Stop! Can’t you see I’m trying to paint it blue? Why can’t you see that? Stop!” He ignores me, and suddenly the bat I used to play softball with in the time I lived there is in my hands. I start hitting him with it, and I’m crying and saying “Please stop painting it red, I’m trying to paint it blue.” I can feel the resistance of my bat hitting him, I’m swinging as hard as I can, but I never see it hurting him. He continues to standing facing away from me as I hit him.",2022-05-02 10:01:23,2,12,1412063799315274,640060401,"I see the painting of the room as you setting out your life and goals and making plans for what your life will look like. Him painting over your blue I think represents how his actions have changed the color of your experience. I think the meaning of the colors is significant too, blue being a safe and peaceful color vs. the red representing violence and anger and negativity. Your act of hitting him not affecting him I think probably represents your retaliation to the trauma he put you through and feeling like even if you fight back it’s not going to be effective. I think the reason you’re having this dream is to process the loss of childhood and innocence and control over life.",2022-05-02 00:00:00,294,173," I have a reoccurring dream about the man who used to molest me as a teenager and I need help to understand what it means, I feel like there has to be a reason I keep having it.",
882,100067708691689,"I was a young boy (I’m a woman in her 30’s) and I was picking seashells (with the animal alive within) while having my feet into the sea. An older man I can’t really see was telling me how to pick those seashells. The level of the sea increased but I always had my feet on the ground, and the more the sea elevated the more seashells I gathered. There was a kind of wooden square, I was into this square and the sea was all around me-",2022-04-26 23:41:55,1,3,1408243029697351,754490081,"It means that in this season you are a young leader, with another leader watching over you. The seashells represent small value able things you are collecting… the wooden square emphasizes a set period of time that you do this knowledgeable task.",2022-04-24 14:56:38,114,45,I’m a woman in her 30’s,
885,100067708691689,"I was a young boy (I’m a woman in her 30’s) and I was picking seashells (with the animal alive within) while having my feet into the sea. An older man I can’t really see was telling me how to pick those seashells. The level of the sea increased but I always had my feet on the ground, and the more the sea elevated the more seashells I gathered. There was a kind of wooden square, I was into this square and the sea was all around me-",2022-04-26 23:41:55,1,3,1408756959645958,780839497,"I think this seems to reflect maybe yoir intellect - considered a masculine aspect. The ocean as emotion maybe, that you don't lose your grounding when emotions rise, guided by wisdom (old man)? The ocean could also be the unconscious, hence the sea life, the life of the unconscious, could be related to dreams and interpretation itself.",2022-05-01 14:56:39,114,68,I’m a woman in her 30’s,
374,1456404059,"I dream that I’m back in my childhood bedroom. It’s not the only bedroom I had in childhood, but it is the one in the home we shared with him, and the room I had through my most formative years. The room is barren, but I’m painting it a baby blue color. Suddenly I notice he’s in the room with me; I’m not sure when he came in, but when I turn around he’s painting over my blue with a dark red. I start screaming “Stop! Can’t you see I’m trying to paint it blue? Why can’t you see that? Stop!” He ignores me, and suddenly the bat I used to play softball with in the time I lived there is in my hands. I start hitting him with it, and I’m crying and saying “Please stop painting it red, I’m trying to paint it blue.” I can feel the resistance of my bat hitting him, I’m swinging as hard as I can, but I never see it hurting him. He continues to standing facing away from me as I hit him.",2022-05-02 10:01:23,2,12,1412240255964295,554421340,"The dream image of a bedroom can mean one's own privacy, one's own unconscious, and one's view of sexuality. Which he has given you a darker view of these things than you naturally would have. Softball means you are not ""playing hardball"" you do not feel that you were tough enough about what happened to you.",2022-05-02 00:00:00,294,550," I have a reoccurring dream about the man who used to molest me as a teenager and I need help to understand what it means, I feel like there has to be a reason I keep having it.",
375,1456404059,"I dream that I’m back in my childhood bedroom. It’s not the only bedroom I had in childhood, but it is the one in the home we shared with him, and the room I had through my most formative years. The room is barren, but I’m painting it a baby blue color. Suddenly I notice he’s in the room with me; I’m not sure when he came in, but when I turn around he’s painting over my blue with a dark red. I start screaming “Stop! Can’t you see I’m trying to paint it blue? Why can’t you see that? Stop!” He ignores me, and suddenly the bat I used to play softball with in the time I lived there is in my hands. I start hitting him with it, and I’m crying and saying “Please stop painting it red, I’m trying to paint it blue.” I can feel the resistance of my bat hitting him, I’m swinging as hard as I can, but I never see it hurting him. He continues to standing facing away from me as I hit him.",2022-05-02 10:01:23,2,12,1412266345961686,784705514,"Question things like the colors blue and red and what they mean to you. Blue, could this be a boys color, are you trying to be a Tom boy as a teen? Why is he painting it red? Danger perhaps? Blood? The bat, a phallic shaped object, you turned the ""wood"" back on him because that's how you felt perhaps, that he was hitting you constantly with his ""bat"" behind your back? Overall it's the feelings that matter. Those feelings in the dream are the feelings he made you feel. That's what wants to come out.",2022-05-02 00:00:00,294,120," I have a reoccurring dream about the man who used to molest me as a teenager and I need help to understand what it means, I feel like there has to be a reason I keep having it.",
918,30314326,I knew of a murder and the suspect ended up trying to get into the room I was in to do the same thing to me. The room was my parents bedroom from growing up and his apartment was where the bathroom would have been. I was able to pull the door shut after I realized what was gonna happen. Then i froze a while before calling 911. Then the line died and i froze again.,2022-04-28 01:29:44,0,1,1408591919662462,100009042510759,Murder has to do with control. Someone or something is threatening control over you. This could be a habit or a person. You are trying to keep separate from this experience or manipulation. Calling 911 is getting assistance in handling this issue.,2022-05-01 14:57:14,93,47,,
410,100000338404631,"I recently had a dream I was in a Cathedral church with my Grandma and a man I never seen. My Grandma was in a wedding dress with a bouquet of white flowers and 2 pink flowers. It starts off with us walking in the church, then I was sitting in the pews and my Grandma walking out the church saying She needed to go find St. Anthony. After that my Grandma was lost and we couldnt find her. I woke right after that. ",2022-05-03 22:24:13,0,1,1413514079170246,1317912160,Grandma could be symbolizing your inner female wisdom. Wearing a wedding dress and pink flowers in a church could have to do with making a commitment to self love and spirituality/ religion. St. Anthony is patron saint of lost objects and lost people. Perhaps you have lost some connection to the church or your spirituality that you wish to regain.,2022-05-03 00:00:00,96,64,My Grandma is still alive.,
420,567787961381916,"Females were upset with me and one female was upset with me saying that “I’m lying like I was her cousin”, and she was my old classmate in reality. I never spoke to the girl in reality she had a reputation for lying. In my dreams other women were upset because of her. Then I remember seeing my cousin on the passenger side of a fire truck and it swung around.",2022-05-03 13:54:01,0,1,1413314802523507,560345596,"I wonder if people are accusing you of lying, or if your reputation or honesty is in question somehow? Do you find it difficult to get on with women? Are you lead by your anger at times?",2022-05-03 00:00:00,102,41,,it has to be one of the craziest dreams I had
431,100000581786662,"I met a girl on the beach, got to know her a bit, and watched the sunset with her and my family. Soon after, a great prehistoric-looking water creature showed up and the creature's minions forced her to get eaten while I could do nothing to save her. Feeling horrible, I moped about for a while until I obtained help from my family and a scientist. Together, we searched for solutions on how to go back in time and save her. We eventually did just that destroying the creature in the process. However, no matter what we did, there was always something off about the timeline.",2022-05-02 15:20:30,0,1,1413206665867654,100023865227789,The sunset could mean something drawing to a close. The girl may be representing your emotions that are eating you up and you’re feeling helpless to do anything about it. You’re looking for a solution to this. The scientist may represent trying to be more logical and less emotional. Going back in time may mean reviewing the past and what happened back then. The timeline is off...maybe that means you’re still waiting to make the right connection?,2022-05-03 00:00:00,141,91,,
432,1025860789,"I was at my house after work with friends hanging out. There was string in one of their hairs, so I started pulling it out. Then, her hair started coming with it. It was like 3 feet of her hair, although it wasn't that long. We talked about how weird it was, but didn't think much of if.i asked if I should just throw it away, admiring how soft and thick it was. As we were having this conversation, we heard a vehicle driving around making frequent stops and getting closer. As the vehicle approaches and stops, I get a weird feeling and quickly throw the hair in the trash. My friend was sitting on the front stairs of the porch, and I was right inside the door with the other friend in the kitchen. . I hear this man ask if my friend is ""Danielle"". This is my daughter's name and she says yes. (Somehow in this dream she changed people). He walks over and asks her to go with him. He is a super creep. I ask h8m to leave and he sits and keeps talking. I ask my other friend to get my gun, she does. I've asked him to leave again, but doesn't and is closer. I have it ready to go and pointed. As my friend asks if I'm OK, I said yes and the accidentally pulled the trigger killing him .The next scene, my daughter is gone, the guy was in a printer machine, like folded up and it seems that that is where he was when the prior event happened. My friend had turned into a different friend and we were trying to figure out the best way to dispose 9f it. Then, I panicked, wondering how long fingerprints stay on bullets, that eventually I would be caught. Then, I was gonna call the cops and claim self defense but trealized how stupid that would be, because he was in a printer now.",2022-05-02 06:05:25,1,1,1413218469199807,100023865227789,You had to stay focused in order to get them home and you had to take the action that you felt was right. Maybe the guilt is from wondering if you did the right thing? Or if you could have handled it in a different way? The creepy guy might be her depression. I’m not sure what the printer is representing. Did they give any kind of printout about her diagnosis? The hair may be your thoughts about everything; it being soft may mean you’re feeling compassion for your daughter.,2022-05-03 00:00:00,520,108,"My dreams are usually very vivid and sometimes come true. God Forbid this were to ever come true, but if I don't put it out here, I'm never sleeping tonight. Background, my daughter did just deliver a baby, he has a severe genetic condition and she has post Partum Depression. The baby was admitted for 13 days and I finally had to go fight ti get then home. I di own a g.un, but I feel like I would never need to do what I did IRL",
1457,100001549303424,"In the dream, I walked into a room (I’d never been to this house nor seen it) and saw my friend who had passed away in real life hanging out with some of our other friends. She had already passed and was a ghost. I laid down beside her and caressed her face. I said, “I’m so happy to see you *****.” She said, “I’m not *****, I’m *****.” But I just can’t remember the name she said. That gave me weird vibes but I just went with it. She asked me to go into the bathroom with her and I did. She started trying to put her fingers into my mouth and literally tear it open. Then she started trying to put her mouth on mine, violently. We seemed to teleport from the bathroom to a car that she was is control of and wrecked. Then we seemed to teleport back to the house. I saw few people talking. It was said that, “The doll she gave her was an investigator.” I was hiding. She didn’t see me at first and I was trying to leave before she did. I made it outside but she saw me on the porch. She was trying to full on attack and a few other ghosts of people I knew were helping but I can’t remember who they were now. I kept repeating, “I banish thee!” Over and over until I woke up.",2022-04-21 20:58:35,0,1,1402956503559337,100009042510759,That this lady didn't go by the name you called her is saying that you really didn't know her. To me this dream is saying that your friend wasn't who she seemed and the rest of the dream where things are switching around and you hiding is you are finding this out. That you are casting her out in the dream symbolizes her false face.,2022-04-24 15:06:29,359,71,I had a friend who passed in a pretty messed up way. There is suspected foul play.,  I know that I knew everyone but I can’t remember names or who anyone was but her.  Now I just feel so uneasy and weird.
1459,100001549303424,"In the dream, I walked into a room (I’d never been to this house nor seen it) and saw my friend who had passed away in real life hanging out with some of our other friends. She had already passed and was a ghost. I laid down beside her and caressed her face. I said, “I’m so happy to see you *****.” She said, “I’m not *****, I’m *****.” But I just can’t remember the name she said. That gave me weird vibes but I just went with it. She asked me to go into the bathroom with her and I did. She started trying to put her fingers into my mouth and literally tear it open. Then she started trying to put her mouth on mine, violently. We seemed to teleport from the bathroom to a car that she was is control of and wrecked. Then we seemed to teleport back to the house. I saw few people talking. It was said that, “The doll she gave her was an investigator.” I was hiding. She didn’t see me at first and I was trying to leave before she did. I made it outside but she saw me on the porch. She was trying to full on attack and a few other ghosts of people I knew were helping but I can’t remember who they were now. I kept repeating, “I banish thee!” Over and over until I woke up.",2022-04-21 14:51:15,2,1,1402807366907584,698883807,"You had a very strong connection with her it seems. She was opening your mouth violently because she was herself struggling to express herself. As I see this, she probably thought about some of the people she could call during her final moments. As you have said the accident was bad, perhaps she had some moments of fear. Perhaps the images that reached you triggered some fear and she was struggling to get through. Either way, her being with a group should indicate she's not alone and helpless as she might have felt. It's in my book a beautiful sign as well and perhaps she just came over to say hi and the rest of it was you both having a conversation in which you were trying to tell her how deeply hurt you are, and perhaps she was trying to tell you that she was ready to move on..",2022-04-24 15:06:32,359,163,I had a friend who passed in a pretty messed up way. There is suspected foul play.,  I know that I knew everyone but I can’t remember names or who anyone was but her.  Now I just feel so uneasy and weird.
951,100020284935034,"I travel to my grandma's friends house. We get the house tour then my grandma and her friend leave, grandpa takes a nap and I'm stuck on the couch with only a recorded sports show that works and their cats near me. They never state they have a son that lives with them but I eventually enter the upstairs looking for someone to help me shut the show off and I find their son my age. We start talking and making out then we have sex til his mom catches us then he brings girls over and it flashes to me being a ghost stuck in the house watching him be with girl after girl while I'm stuck watching the same recorded episode and ""petting"" the cats and me scaring the girls he brings home. But it never shows why I'm a ghost.",2022-04-27 21:54:27,0,1,1408328223022165,100009042510759,To me this seems like you have been abandoned in some way. Left behind. Not given attention. You are a ghost because you are not visible to others. It is how you feel. Not seen. The sex with the boy is about how you are reaching out for connection and get dropped. He starts spending time with other girls and you are trying to get his attention is you looking for others to care about you. I see this dream as a sign that you should get professional help. This is a repeating theme that is best taken care of. It happens every year.,2022-04-24 14:57:42,176,115,I have this dream every year and I don't understand it.,
440,100005517723102,"I died in my sleep. I was a spirit. There was someone talking to me. I don't recall seeing what it looked like. The feeling I had is so hard to describe as I've never felt something like it. There was no pain, no worrying, no fear. Just calm, relaxing and pure peace. I don't feel like my description justify how wonderful it actually felt. The voice asked if I was ready to move on. I stated back that I'm going to stay here with my children. Weather I'm alive or a spirit I'm not going to leave them. I will stay with them to help them through their lives. When they have children I will be here for them too. Shortly after this I woke up. The feeling of complete peace lingered in my body. I was happy, relaxed and calm when I woke up. It was such an incredible feeling.",2022-05-01 16:22:18,0,3,1413100975878223,100009042510759,This sounds like a near death experience. The purpose of this experience was because you were at a fork in the road on your path in life. You are needed to make a decision which you did.,2022-05-03 00:00:00,346,45,"When I do dream they are vivid and many details. My dreams come true. I've had many dreams where there's no way my subconscious could possibly know what is going to take place yet it happens. Even though I don't have any beliefs of what comes after death, I'm not scared of death.",
952,100001703684178,"Dreamed about playing baseball with my P.E. Class. We played with a white rubber ball. I was the right outfielder on my team. I was playing without my baseball glove I caught two high-fly balls in the same inning with my bare hands. After catching the ball I yelled “I caught it!!! I caught it!!! My teammates cheered after I caught the ball. After catching the ball the pitcher on my team pointed in the the direction to throw it at 1st base to get the runner out. Next inning I tried to catch a high fly ball but it bounced off the ground and over the fence for a ground rule double. I couldn’t climb over the fence. My teammate climbed the fence I got the ball. We didn’t let our opponent score in that inning. Next inning, one of their players tried to interfere with me.",2022-04-26 16:16:03,0,1,1408126219709032,1317912160,The dream might say that you enjoy teamwork and are proud of your abilities when it comes to working with others even though you might not be in a lead position (in the outfield). You recognize your important contribution. Not being able to go over the fence might indicate some boundaries you are unwilling or unable to cross in this work. You leave this up to others. Sometimes there's interference from whoever you view as the competition for your role.,2022-04-24 14:57:45,184,88,,
444,1772541536,"I had a dream last night of fire/watch tower it very tall, very black round top. I was hiding with my friends in a small shed with very tall green like grass, we were hiding from a cop? Encon but I kept looking up at the tower before all this I was in the tower but can’t remember much of what I did in there. What could the tower represent the dream switched over to me and my husband in my camper making a bed. I also have been having a lot of dreams of campers/campgrounds.",2022-05-03 12:33:28,0,1,1413138792541108,780839497,I'd probably start by looking into the tower tarot card and seeing if it resonates. Looking in context to the dream though there seems to be related to surveillance of some kind? But then making the bed in the camper it may be something about needing to be mobile/dynamic/ keeping things moving (mobile home) rather than staying put in fear?,2022-05-03 00:00:00,105,70,,
449,337254798472777,"I was with my mom and two siblings, we were riding down a backroad and I turn around my ex is literally sitting in the floorboard of her back seat just staring at me. He never said anything to me. I woke up. The next dream one was about him checking my snapchat story but in real life he blocked me on everything, I tried to watch his story in my dream but he was at an amusement park with i guess his new girlfriend.. I don’t know this girl at all but he looked pretty happy with her.",2022-05-02 13:13:16,0,1,1412552135933107,1317912160,Sounds like your ex is in the back of your mind (notice you mention back twice in back roads and back seat). That would also account for seeing his name pop up everywhere and noticing his car. Your mind is paying attention even if you aren't consciously thinking of him.,2022-05-02 00:00:00,150,56,I  keep seeing the name of my ex everywhere and car in real life.,
960,520878627,"I'm watching a football game on a large screen tv with my family. My favorite football team is playing and about to run a trick play. As the play starts, tornado sirens go off and there is all this confusion. The camera guy is still focused on the player as the play is breaking down because of all the confusion. He throws the ball to the ground and panics. The camera then pans to the fans in the stands who are all just standing and watching this small funnel cloud go back and forth. I keep scrolling at the TV ""it's a tornado, dumbasses! Take cover!"" While my kids are screaming in disbelief. The crowd continues to stay in their seats until the funnel cloud strikes them causing a young couple to catch fire.",2022-04-26 08:12:42,0,1,1408429286345392,100009042510759,This dream is about how you are feeling about life at this time. The tornado represents a whirlwind going through your life. The fans in the stands just watching are others around you. The players on the field represents yourself in the game of life.,2022-05-01 14:57:55,152,48,,
961,100055011079307,"l was walking with my brother at night. We had bought groceries, so we were walking on our way home. I dropped my money $20usd from my hand then, after a few steps l discovered that there was no money in my hand. Then, l searched for it. There was a thief who stole it, so l picked $2. I recognised him & l didnt confront him instead, l started preaching to him the word of GOD-the 10 commandments though he was a not born again Christian & after that l left him.He seemed sorry but, l didnt ask my money back.",2022-04-26 10:19:03,1,1,1408398646348456,100009042510759,This dream is about another side to yourself. This side is the one who took the 20 dollars. You preached to him hoping he would listen. This is you addressing the personal conflict within yourself. This dream is saying to look in the mirror to change yourself first. Not to go after the lost money. Not to be judgmental about yourself but to follow the truths of the commandments for yourself.,2022-05-01 14:57:59,131,78,,
452,100008675777043,"I was at home, it was night and there were noises on the stairs, when I got out of bed to see what it was about and I went to look at the viewfinder I saw a horse , he was running agitatedly up the stairs then he started banging his head on my door ,he wanted to break down the door and hurt me. He was mad and had red eyes. His colour was brown.",2022-05-01 23:35:15,0,2,1412221665966154,100023865227789,"Hello, a horse can represent horsepower, the freedom to ride your own horse over fields of your own choosing. You’re being nudged to get going...maybe on learning something or following your creative passion.",2022-05-02 00:00:00,147,41,,I was anxious all day because of the dream.
962,1379530087,"I was parking my car quickly as I was just dropping into a garage to ask something. So reversing in but found myself not in a bay because somehow the lines were reflections from something , rather than drawn lines, which my car obscured so I pulled back out and reversed back into what was now a space. A man was stood washing cars next to where I was as this was happening. I had to also at the same time do a school drop off and met a family where the mum was carted around on a stretcher which was more like a ping pong table , but with felt fabric, in size and quite low to the ground. She was cut in half by her hips. Sort of squashed rather than a clean cut. There was no blood just brown marks and some missing body parts were spread about randomly on the stretcher. She was naked but she looked like a mannequin. Her husband and children were with her.",2022-04-26 12:04:07,0,1,1408369159684738,100009042510759,This dream does reflect your struggles at the moment. The woman who is in 2 pieces represents how you are feeling at this time. Torn about life. Parking the car is you taking a break from your path. You may be looking to change your purpose or path in life.,2022-04-24 14:58:01,273,55,In waking life I am torn and my way forward is uncertain. I am trying to change my career path and work pattern and I worry about the future a little bit.  The school drops offs end this summer which is why I am able to do these changes in real life.  ,
454,100001910106393,"For several months now, at least 3 times a week, I dream that John and I run into each other and we are sooo happy to have found each other again. In the dreams, we are both willing to leave our current partners and do whatever it takes to be together.",2022-05-02 19:22:14,1,1,1412455959276058,1317912160,"He is probably an Animus figure, or your inner masculine part. I think the feelings associated with the Animus part are what we really want to give ourselves to feel completely whole. It's unconditional love and acceptance as we are, flaws and all. He probably symbolizes that because he had such a huge crush and wanted to be around you even though you didn't feel the same for him and because the relationship was during your formative years.",2022-05-02 00:00:00,421,86,"I am 51 yrs old now. Many yrs ago, my family lived in a neighborhood with alot of kids. We only lived there for 2 yrs and during that time, I was 14 and 15 yrs old. There was a boy who had a huge crush on me, I will call him john. I was a bit of a tomboy and i didn't have the same feelings for him. To me he was just a friend. He loved hanging out with me so he accepted being just a ""buddy"", tho i knew his feelings were deeper. We were together all the time for 2 yrs, then we had a bad argument and i wouldn't hang out with him anymore. Shortly after, we moved from there and i never saw him again. But everytime i ran into to ppl from the neighborhood, they would tell me how devastated he was. Even adults told me he must have been truly in love with me, even at such a young age. Now fast forward, all these decades later, I have started having recurring dreams about John. Let me add that i am happily married to my partner of the last 10 yrs. I hate to sound cold, but at the time john and i parted ways all those yrs ago, it seemed insignificant to me. I had no romantic feelings for him then, so why in the world would i have them now?","when I wake up, I am very sad and disappointed that it was just a dream! I wake up feeling like i have lost something very special in my life."
966,799975370,"My SIL and I were walking into town for a night out. As we were walking past the houses I noticed that they all had light silhouettes on their garage doors or fences. I thought it looked cool but wasn't sure what it was for, I was trying to remember if it was Halloween but it wasn't. Anyway, I decided it didn't matter. We continued walking and when we got close to town my SIL recognised an apartment building where her ex boyfriend lived. She wanted to go up and check on him, so we went up and knocked on his door. He opened it and was completely drunk. He started charging at me, and was becoming aggressive towards me. SIL tried to stop him but he was too drunk. I didn't understand why he was trying to attack he as I barely knew him. I ran out the apartment building as he tried to get me, but a guy sitting nearby came and rescued me. I noticed his bald head and big beard, and thought that it wasn't a style I liked on men but it didn't matter as he was helping me. My SIL took her ex back up to his apartment to try and settle him down.",2022-04-26 13:36:04,0,1,1408349696353351,100009042510759,To me in this dream you are being challenged in life. That you are with your sil represents traits she has are about yourself. This is about you struggling to move forward in life.,2022-04-24 14:58:09,240,37,,
1476,603142665,"I dreamt that I was in a seaside town somewhere. I was actually going to see someone. Someone who was popular on tv and was able to keep the magic of childhood alive for many people (still doing it today). I stopped outside a house which was next to a beach. It wasn’t a flashy beach house but it had a homey cosy look and feel to it. This man came out, and I asked for the person in question I was looking for, and I was told I was at the right place and to go in. There I met the person I was looking for. And he was actually really nice and friendly and chatty. He showed me around the house and he took me to one room, and I saw the most amazing collection of memorabilia of this tv childhood.",2022-04-21 12:03:55,0,1,1402609196927401,780839497,"My best guess is it relates to finding a balanced peaceful child-like (free from worries) state associated with childhood. I don't understand the context though, ie whether this is what is going on, or if its more a desire or goal.",2022-04-24 15:06:56,238,48,"I have met the person from the dream a couple of times in real life, and he is a great person and very friendly.",
507,100009626286721,"I was in my car with my window half open. On my left side a little bit up the road I seen a tractor on the banks of the river. It was somehow spraying muddy water from the back, as if it was trying to get unbogged. I knew what was going to happen as I passed the tractor, so I took a deep breath and held it for a second as I got sprayed on the side of my face through my open window. Then I looked in the mirror and I got a little bit giggly because of the incident.",2022-05-02 11:18:11,0,1,1412132885975032,560345596,"To me it would suggest you are trying to get yourself out of some ""muddy water"" . That you had the power and strength to do so. Perhaps you even find looking back on the situation as if it wasn't as serious as you thought previously.",2022-05-02 00:00:00,149,49,,Did not feel negative
986,221140256522169,"I found myself with my family, with a sister that I don't know. Somehow accidently I hurt my sister and my father started applying bandages on her. Then I saw a rainstorm and just after that, a flood making water level as high, enough to cover up ground and 1st floor level. I saw a red car going to right if my house and starts struggling to get out the water (off course water already covered ground and 1st floor, no way to get our of water) and slowly starting submerging. However, the driver was able to open the car door and try to jump on one of the roof of the house whose tip was still not fully submerged, and he was successfull (car colour was red). As water level was rising and me and my family was still on 1st floor, I rushed in the rooms and try calling my father to come and go to upper level (my house has total ground, 1st, 2nd and 3rd level as a roof (accessible)) and I started collecting warm clothes, blanket with me to take to another level. But when I came out of the room, I saw water level gone down a bit (like 40%) and the current 1st level floor was safe and now there was no need to go to next level. Then, I saw the family and the guy (who successfully took out and jumped on the tip of other's house roof, mentioned earlier) in the balcony of same other's house.",2022-04-27 22:03:49,,1,1408330419688612,100009042510759,This house represents you and how your life is going. The water represents your emotions that you are going through. Rising and falling according to your own struggles. Going down 40% is a positive sign. This to me reflects your relationships with your father especially and other people. Maybe neighbor or acquaintances.,2022-04-24 14:58:28,350,59,The other's house that I see in the dream and the house I was in are both real in real life. Others house is my neighbour s house. The family I saw is known and real except that girl that I hurt in the dream,
1504,100000611310372,"So I had a weird ass dream last night, That I went to American idol met one of the cast members. They gave me some certificate && asked me if I wanted to be on x factor. Then I decided my new way of life, I was going to start dressing as a woman && putting on makeup. And towards the end I was going to break it to my mom my new way of life then I woke up. 🤨😂 TF!?!? LMFAO",2022-04-20 17:25:48,,1,1402458330275821,560345596,I feel the dream is asking you to recognize your own talents and step out into the spotlight. Let others see what you have to offer. Dressing as a women may mean you need to show people your more feminine caring and nurturing side.,2022-04-24 15:07:20,95,47,,
482,100001869428136,"I dreamed that I died. I was a spirit but my family could still see and hear me. But one by one, they stopped being able to see me. Then one by one, they stopped being able to hear me. The dream ends with me screaming and trying to grab my mom's hand but no one even knows I'm there.",2022-05-02 01:47:07,,1,1412149825973338,560345596,"Hi, my thoughts are this dream is a wake up call and a call to action. What part of you has died? Where in your life are you beginning to become invisible? What part of your life or personality is no one seeing anymore? It seems it's still there, because it's a part of your spirit, an essential part of who you are yet it has been allowed to fall away. Perhaps you are no longer nurturing this side of yourself? The dream, to me, calls you to revive yourself. You must nurture these essential aspects of your being. Do it before even you yourself forget who you are.",2022-05-02 00:00:00,87,125,,This one had me waking up in tears!
